"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","analysis_group"
"GO:0006412","translation",163,-0.462777127525809,-1.91772808199165,7.27457054020433e-07,0.00280943914262691,0.00276510254954504,1355,"tags=44%, list=25%, signal=34%","P25398/Q9BZC1/Q14197/Q9BX10/O75534/P31483/Q86TS9/Q96EL3/Q8TAE8/Q96BH1/P34896/P55039/Q9UPQ9/O43432/Q9P2X3/Q9UGP4/P51693/Q99700/P56192/Q96E11/Q8NDB2/Q96RG2/O60573/P14868/O43583/Q9NZJ5/P01375/P20042/P47813/Q8N5C6/Q9H074/P98179/Q7Z739/Q9H446/Q8IZH2/Q9H2K0/Q15056/P23381/O15234/Q9H4K7/O43524/O76050/P13501/P12081/Q9UI10/Q96JB5/P41214/Q9H777/Q04637/O43639/P23588/O43310/Q9BRP8/Q14011/A9UHW6/Q7Z3Z4/Q7L0Y3/Q8N6M0/Q659C4/Q9Y285/Q9Y450/P55010/P51397/Q04695/P06730/P31751/P04792/P04406/P54577/Q6IMN6/Q71RC2","large_artery_atherosclerosis"
"GO:0006413","translational initiation",44,-0.62788447491902,-2.1119327401948,6.37215666285409e-06,0.0246028968752796,0.0121104514260874,1129,"tags=55%, list=21%, signal=44%","O43432/Q9P2X3/Q8NDB2/O60573/O43583/Q9NZJ5/P01375/P20042/P47813/Q9H074/Q7Z739/Q9H2K0/Q15056/P13501/Q9UI10/P41214/Q04637/P23588/O43310/A9UHW6/P55010/P06730/P31751/P04792","large_artery_atherosclerosis"
