"Assay","logFC","AveExpr","t","P.Value","adj.P.Val","B","neg_log10_padj","neg_log10_p","sig","UniProt","delta_NPX","n_samples","analysis_group"
"SRCIN1",-0.126790400124637,0.228815231834745,-1.43200482512313,0.154119505460165,0.653650150017425,-4.75447581681438,0.184654634810548,0.81214239322422,"Not significant","Q9C0H9",-0.213207961558961,167,"all_groups_holistic"
"NMRK2",-0.0709783583993868,0.00684875189494007,-1.43037968567978,0.154584469408629,0.654045133223983,-4.76960330260362,0.184392281593453,0.81083414035908,"Not significant","Q9NPI5",-0.0817967924068576,167,"all_groups_holistic"
"YB057_YM017",-0.0734930412909415,0.102258514223933,-1.43033250128107,0.15459798525336,0.654045133223983,-4.75781115337759,0.184392281593453,0.810796170178689,"Not significant","A8MUA0_A8MX80",-0.132203990525178,167,"all_groups_holistic"
"STK32B",0.167548341057599,-0.0604137711444435,1.43013116462332,0.154655667784156,0.654045133223983,-4.77328941343583,0.184392281593453,0.810634159448199,"Not significant","Q9NY57",0.170731636991831,167,"all_groups_holistic"
"TFPI2",0.144370264991241,0.187563837634143,1.42999153049905,0.154695682359661,0.654045133223983,-4.76727153532656,0.184392281593453,0.810521807525855,"Not significant","P48307",0.197111315534701,167,"all_groups_holistic"
"SNAP25",-0.0394261101987312,0.00148042995806463,-1.42889020347955,0.155011564975773,0.654869450786884,-4.78335405941513,0.183845268639964,0.809635899134253,"Not significant","P60880",-0.0356129750771067,167,"all_groups_holistic"
"VEGFB",0.0777472316471111,-0.0076050383853029,1.42643031755193,0.15571889486449,0.656726651512027,-4.77479203222867,0.182615358663308,0.807658687126729,"Not significant","P49765",0.0611011969930985,167,"all_groups_holistic"
"HMBS",0.154693499222284,-0.156182578190447,1.4263236994634,0.155749608268735,0.656726651512027,-4.79203734588403,0.182615358663308,0.807573036976599,"Not significant","P08397",0.179313281575967,167,"all_groups_holistic"
"RPEL1",0.224995924594943,0.0185963391831067,1.42603322596142,0.155833308329709,0.656726651512027,-4.77963664148408,0.182615358663308,0.807339709194143,"Not significant","Q2QD12",0.409946739746824,167,"all_groups_holistic"
"GUCA1A",-0.142558136216116,-0.0961659543117132,-1.42567630405674,0.155936202703927,0.656726651512027,-4.78400447967029,0.182615358663308,0.807053045752193,"Not significant","P43080",-0.121489025028894,167,"all_groups_holistic"
"PTPN21",0.131943517465703,0.0608645348146022,1.42397060175074,0.156428645737285,0.657083568612445,-4.77115367635941,0.182379392876702,0.805683714534014,"Not significant","Q16825",0.0779594652607093,167,"all_groups_holistic"
"IRF2BPL",0.133953614142276,0.00817122319601699,1.42322006795667,0.156645704691667,0.657083568612445,-4.77282808417746,0.182379392876702,0.805081509204123,"Not significant","Q9H1B7",0.173921251656839,167,"all_groups_holistic"
"AK1",0.269751675311437,0.168856000092751,1.42318184130264,0.156656766241016,0.657083568612445,-4.7899762342967,0.182379392876702,0.805050842546238,"Not significant","P00568",0.329071473353302,167,"all_groups_holistic"
"SIGLEC15",0.172266447404837,-0.0184200845078794,1.42314539806955,0.156667312283148,0.657083568612445,-4.78280023375911,0.182379392876702,0.805021607079066,"Not significant","Q6ZMC9",0.146653968363792,167,"all_groups_holistic"
"MMP13",0.244614115956892,-0.0849582256033353,1.42309954512416,0.156680582105548,0.657083568612445,-4.78904617572547,0.182379392876702,0.804984823614102,"Not significant","P45452",0.404808100253583,167,"all_groups_holistic"
"CTNNA3",0.163498074164118,0.021393044528267,1.42286357020669,0.156748886751713,0.657083568612445,-4.79174139602181,0.182379392876702,0.804795534894724,"Not significant","Q9UI47",0.181957006916494,167,"all_groups_holistic"
"MATN3",0.107640641875478,0.0466167047831737,1.42086755035379,0.157327561229563,0.658662543650215,-4.77718426533601,0.181337033003829,0.803195189383038,"Not significant","O15232",0.115107830698574,167,"all_groups_holistic"
"YY1",0.372494017806397,-0.306937641611959,1.42046808312937,0.157443568482097,0.658662543650215,-4.79979380662876,0.181337033003829,0.802875075451603,"Not significant","P25490",0.453381165912147,167,"all_groups_holistic"
"KPNA7",-0.355955474556951,-0.634727877118586,-1.4203068919697,0.157490397715478,0.658662543650215,-4.7747116952089,0.181337033003829,0.802745920263647,"Not significant","A9QM74",-0.548885095329744,167,"all_groups_holistic"
"CDKL5",0.232864467715768,-0.337774110980287,1.41946529845952,0.157735070401498,0.659086183459452,-4.77691041190532,0.181057792456645,0.802071736039987,"Not significant","O76039",0.100942989879196,167,"all_groups_holistic"
"BRME1",-0.12591302673115,0.0288239761928729,-1.41844410128335,0.158032348718946,0.659086183459452,-4.79294963361204,0.181057792456645,0.801254005247113,"Not significant","Q0VDD7",-0.0347770938950199,167,"all_groups_holistic"
"RFX2",0.24384958013241,0.0657796989122551,1.41830863607598,0.158071815839296,0.659086183459452,-4.78666291662678,0.181057792456645,0.8011455577504,"Not significant","P48378",0.00569708943421869,167,"all_groups_holistic"
"TSPYL1",0.111843981626689,0.0985805280618147,1.41806881027898,0.158141706383218,0.659086183459452,-4.78983133284011,0.181057792456645,0.800953579381836,"Not significant","Q9H0U9",0.155016225393702,167,"all_groups_holistic"
"SPATA3",0.143580142791988,-0.0778641135872392,1.41786830969919,0.158200154818554,0.659086183459452,-4.79576685393074,0.181057792456645,0.800793095826897,"Not significant","Q8NHX4",0.155085897981429,167,"all_groups_holistic"
"NIT2",0.199204245827806,0.0170869054105467,1.41597863701677,0.158751829673046,0.660876179484408,-4.79742906582069,0.179879901488496,0.799281260603998,"Not significant","Q9NQR4",0.0634630971481209,167,"all_groups_holistic"
"SPRY2",-0.136295660496942,0.196707127028853,-1.41442330150192,0.159206999358556,0.661072272782209,-4.78039687011903,0.179751057980791,0.798037842905032,"Not significant","O43597",-0.264089528166391,167,"all_groups_holistic"
"P4HB",0.0810822573840851,0.0307382028759039,1.4140477095693,0.159317065799677,0.661072272782209,-4.80098353721911,0.179751057980791,0.797737700748422,"Not significant","P07237",0.0271549301572756,167,"all_groups_holistic"
"FGF3",-0.0820615887274953,0.07524330169799,-1.41354757985063,0.159463717985951,0.661072272782209,-4.78105590042873,0.179751057980791,0.797338114305384,"Not significant","P11487",-0.0386011308115332,167,"all_groups_holistic"
"GEMIN2",0.234513514191909,0.0475810568104916,1.41351429132033,0.159473482782948,0.661072272782209,-4.80093904209567,0.179751057980791,0.797311520998339,"Not significant","O14893",0.217435542232973,167,"all_groups_holistic"
"HYLS1",0.202347560496274,0.0388812381261123,1.41348576067393,0.159481852274307,0.661072272782209,-4.79986174944949,0.179751057980791,0.79728872894243,"Not significant","Q96M11",0.286036143461805,167,"all_groups_holistic"
"TXLNA",0.198940202520131,0.0705966749507376,1.41322935877048,0.159557083061555,0.661072272782209,-4.80290005068898,0.179751057980791,0.797083911832306,"Not significant","P40222",0.200258708953589,167,"all_groups_holistic"
"TULP4",0.0996170473056282,0.0905742478740965,1.41288740710087,0.159657457138608,0.661072272782209,-4.7760651981437,0.179751057980791,0.796810792010133,"Not significant","Q9NRJ4",0.172168740191235,167,"all_groups_holistic"
"HSPA12A",0.145133534018547,-0.0558156866669476,1.41245350056414,0.159784892390011,0.661072272782209,-4.78878291793087,0.179751057980791,0.796464285483983,"Not significant","O43301",0.0639998567979152,167,"all_groups_holistic"
"WSCD2",-0.208550391389104,-0.192231275043645,-1.41140646836824,0.160092718025135,0.661072272782209,-4.78770862583587,0.179751057980791,0.795628421943445,"Not significant","Q2TBF2",-0.135479146140711,167,"all_groups_holistic"
"FAM161A",0.176898277431792,0.150166838435445,1.41133618308365,0.160113397976204,0.661072272782209,-4.78507931320305,0.179751057980791,0.795572325646722,"Not significant","Q3B820",0.270508510792773,167,"all_groups_holistic"
"PIK3AP1",0.249050704302496,0.0425591784930916,1.4110741218369,0.160190521900792,0.661072272782209,-4.81241551612628,0.179751057980791,0.795363183682231,"Not significant","Q6ZUJ8",0.324059218403901,167,"all_groups_holistic"
"RAB44",0.291566279197004,-0.125379290180783,1.41082574848981,0.160263643678552,0.661072272782209,-4.80888801526077,0.179751057980791,0.7951649875684,"Not significant","Q7Z6P3",0.334170656973587,167,"all_groups_holistic"
"MEX3D",0.278374640138643,-0.0306317473672509,1.40948587695225,0.160658544837523,0.661800153727392,-4.80479158224545,0.17927313629531,0.794096170970873,"Not significant","Q86XN8",0.198902253490161,167,"all_groups_holistic"
"GINS4",-0.187468360094337,-0.0595453333076157,-1.40939793216496,0.160684490796071,0.661800153727392,-4.80744144436459,0.17927313629531,0.794026039146621,"Not significant","Q9BRT9",-0.137171520197021,167,"all_groups_holistic"
"PBK",-0.219175519235113,-0.35002286775138,-1.40774826852336,0.16117177623461,0.661850486964792,-4.78496492972252,0.179240107266958,0.792711007808476,"Not significant","Q96KB5",-0.39402595076282,167,"all_groups_holistic"
"SDHAF4",0.0796810047647999,0.0173659362510602,1.40759243226539,0.161217866071005,0.661850486964792,-4.8066328399468,0.179240107266958,0.792586831599765,"Not significant","Q5VUM1",0.0801278572006543,167,"all_groups_holistic"
"CHEK2",0.178027018125144,-0.238636207483809,1.4074877595852,0.161248829506237,0.661850486964792,-4.78815716501376,0.179240107266958,0.79250342919395,"Not significant","O96017",0.402243819758598,167,"all_groups_holistic"
"PPP1R2B",0.245996639472012,-0.0225781570746379,1.40736858654782,0.161284087840898,0.661850486964792,-4.82049249322597,0.179240107266958,0.792408477643755,"Not significant","Q6NXS1",0.283431198044553,167,"all_groups_holistic"
"FCHSD2",0.108409084124129,0.0337896771257754,1.40728870154464,0.161307725774285,0.661850486964792,-4.80424399043888,0.179240107266958,0.792344831738196,"Not significant","O94868",0.163029789442467,167,"all_groups_holistic"
"ASAP2",-0.3400117012215,0.0193322489294642,-1.40548908040148,0.161840933035574,0.66353557405047,-4.8217183766767,0.178135788399151,0.790911626461712,"Not significant","O43150",-0.308360252864878,167,"all_groups_holistic"
"RERG",0.283318495814699,-0.216024250227088,1.40490556416965,0.162014110310265,0.663743132708316,-4.79299287313925,0.177999959232226,0.790447159759692,"Not significant","Q96A58",0.318691062174507,167,"all_groups_holistic"
"ALDH3A1",0.227493798434827,0.252961636537653,1.40292856248791,0.162601899040703,0.665449809559866,-4.81074272171852,0.176884694889819,0.788874386552024,"Not significant","P30838",-0.0237058133816838,167,"all_groups_holistic"
"ANKZF1",0.192347177555548,-0.033974313224571,1.40218148813667,0.162824436436107,0.665449809559866,-4.82386127678865,0.176884694889819,0.788280416320547,"Not significant","Q9H8Y5",0.181007710261962,167,"all_groups_holistic"
"SMYD3",-0.137926185099815,0.0712014155428924,-1.40207720525876,0.162855518500484,0.665449809559866,-4.80604260348477,0.176884694889819,0.788197520404592,"Not significant","Q9H7B4",-0.155604488281903,167,"all_groups_holistic"
"MAP3K13",-0.195209855967178,-0.197914797372832,-1.40185365071689,0.162922165339066,0.665449809559866,-4.80874189263192,0.176884694889819,0.788019826498152,"Not significant","O43283",-0.33171210416796,167,"all_groups_holistic"
"SLITRK6",-0.113562275074143,0.000837723147347123,-1.40117982758464,0.163123173401567,0.665768731833372,-4.82386570005717,0.176676605561308,0.787484338373961,"Not significant","Q9H5Y7",-0.0585308485167905,167,"all_groups_holistic"
"BAMBI",0.134138493287453,-0.0621269894324656,1.3997889972322,0.163538668666699,0.666961919803343,-4.81211116452967,0.175898961422864,0.786379542067953,"Not significant","Q13145",0.193609920347268,167,"all_groups_holistic"
"NEXN-AS1",0.213705488129605,-0.00233852114907639,1.39861213327033,0.163890872431803,0.667425102997639,-4.81289571944981,0.175597462817085,0.785445232902253,"Not significant","Q8NBZ9",0.256550802926866,167,"all_groups_holistic"
"SPTBN4",0.324415988856452,-0.513922723802085,1.39851661848417,0.163919482737753,0.667425102997639,-4.79707303216249,0.175597462817085,0.785369425058875,"Not significant","Q9H254",0.146429588075107,167,"all_groups_holistic"
"SEC31A",0.184725101967721,0.135706391966272,1.3981746806923,0.164021937239634,0.667425102997639,-4.8212155137835,0.175597462817085,0.785098063019497,"Not significant","O94979",0.0725868340369228,167,"all_groups_holistic"
"CD300E",0.124458831916751,0.022656141161294,1.39745456769532,0.164237863319844,0.667796423614206,-4.805319712604,0.17535591114085,0.78452671362795,"Not significant","Q496F6",0.255012203076791,167,"all_groups_holistic"
"ATOX1",0.162946578303608,-0.0900392404305721,1.39704825433166,0.164359791853349,0.667796423614206,-4.82762013551565,0.17535591114085,0.784204417404078,"Not significant","O00244",0.143885968840614,167,"all_groups_holistic"
"PHOSPHO1",0.0917104741066132,-0.0240348690819598,1.39641978729293,0.164548520918063,0.668062060938701,-4.81932300089439,0.17518319101058,0.783706017107138,"Not significant","Q8TCT1",0.0511229770219664,167,"all_groups_holistic"
"ARHGAP24",0.193215873796389,0.114005443637265,1.39544798449455,0.164840678237768,0.668687828215481,-4.81894034489498,0.174776581969775,0.782935607237027,"Not significant","Q8N264",0.205832652028702,167,"all_groups_holistic"
"LEKR1",0.173209625478573,0.138027132633783,1.3948417424916,0.165023135019576,0.668687828215481,-4.82278392299827,0.174776581969775,0.78245516665263,"Not significant","Q6ZMV7",0.148035643120819,167,"all_groups_holistic"
"GCNT1",0.105509800105516,0.00612356756886322,1.39463507900785,0.165085368273069,0.668687828215481,-4.82330061623157,0.174776581969775,0.78229141710584,"Not significant","Q02742",0.179384932137713,167,"all_groups_holistic"
"IFNL2",-0.191685051746116,-0.0415306799462299,-1.39289246665467,0.165610836271604,0.668687828215481,-4.81809054734985,0.174776581969775,0.780911249803601,"Not significant","Q8IZJ0",-0.220811066952149,167,"all_groups_holistic"
"GPR101",-0.278434017149752,-0.137480416407664,-1.39202054305087,0.165874232860517,0.668687828215481,-4.80957869472202,0.174776581969775,0.780221072659322,"Not significant","Q96P66",-0.230344233478643,167,"all_groups_holistic"
"PRR18",-0.128004819376425,0.2461577724954,-1.39097018263877,0.166191955154892,0.668687828215481,-4.8041513987332,0.174776581969775,0.779390002912916,"Not significant","Q8N4B5",-0.0619725673201094,167,"all_groups_holistic"
"BICD2",-0.201854015100179,-0.00115435757858311,-1.38948754188089,0.166641223527325,0.668687828215481,-4.83545025456503,0.174776581969775,0.778217554334824,"Not significant","Q8TD16",-0.176016907917064,167,"all_groups_holistic"
"CDKN1C",0.192422411841539,-0.207791849703132,1.3893731650146,0.166675920152463,0.668687828215481,-4.81430232935766,0.174776581969775,0.778127138626074,"Not significant","P49918",0.0262748491710302,167,"all_groups_holistic"
"IFT81",-0.162072196881551,0.17625447150186,-1.3877165081719,0.167179087799456,0.668687828215481,-4.82552299242193,0.174776581969775,0.776818048794776,"Not significant","Q8WYA0",-0.188219924365748,167,"all_groups_holistic"
"IL18R1",0.0945391768428537,0.0408472975124856,1.38769250955864,0.167186385228953,0.668687828215481,-4.82859315189756,0.174776581969775,0.776799092092491,"Not significant","Q13478",0.0830706151836004,167,"all_groups_holistic"
"CISD2",-0.0764841359713056,0.0701134147920331,-1.38764163579544,0.167201855575975,0.668687828215481,-4.81971901222541,0.174776581969775,0.776758907148587,"Not significant","Q8N5K1",-0.0681333498416298,167,"all_groups_holistic"
"NCKAP5L",0.18324338500044,0.0661932935068261,1.38750495387797,0.167243424945819,0.668687828215481,-4.82667926041622,0.174776581969775,0.776650947197685,"Not significant","Q9HCH0",0.177628857349025,167,"all_groups_holistic"
"IL6R",-0.0948444626518723,0.0062241959336777,-1.38742537655732,0.167267630580321,0.668687828215481,-4.83799517498415,0.174776581969775,0.776588095023803,"Not significant","P08887",-0.0987334591020907,167,"all_groups_holistic"
"LRRC37A2",-0.104814258436454,-0.0604932907136425,-1.38740467171568,0.167273928963954,0.668687828215481,-4.83088424012529,0.174776581969775,0.776571742178071,"Not significant","A6NM11",0.0152210027106663,167,"all_groups_holistic"
"SPATA7",0.153581550917969,0.00937701204044376,1.38739438918179,0.167277056963114,0.668687828215481,-4.82682375137002,0.174776581969775,0.776563621007716,"Not significant","Q9P0W8",0.106986415476178,167,"all_groups_holistic"
"CASKIN1",0.155461429821536,-0.0960251871666531,1.3872244726957,0.16732875284752,0.668687828215481,-4.80842977058487,0.174776581969775,0.776429425863132,"Not significant","Q8WXD9",0.135316212629949,167,"all_groups_holistic"
"BSPRY",-0.0674080207771746,0.0743883367164986,-1.38608002608651,0.167677258302142,0.668687828215481,-4.81274325621025,0.174776581969775,0.775525835805536,"Not significant","Q5W0U4",-0.0916793466915976,167,"all_groups_holistic"
"TMEM132A",-0.282891801631383,0.114345314516546,-1.38594906646086,0.167717173030435,0.668687828215481,-4.84087474648392,0.174776581969775,0.775422466490443,"Not significant","Q24JP5",-0.296983911999157,167,"all_groups_holistic"
"LRCH4",0.243655285948803,0.0596499569145238,1.38574172550745,0.167780382488828,0.668687828215481,-4.84232779077582,0.174776581969775,0.775258819877481,"Not significant","O75427",0.285581646330068,167,"all_groups_holistic"
"KCNJ11",-0.281306642763092,-0.448472009313678,-1.3856492491823,0.167808580419654,0.668687828215481,-4.81124711544352,0.174776581969775,0.775185836513062,"Not significant","Q14654",-0.0792705484501338,167,"all_groups_holistic"
"AKAP14",0.0992077797522514,0.0070885754173655,1.38556000098146,0.167835797435847,0.668687828215481,-4.83262360861722,0.174776581969775,0.775115403633786,"Not significant","Q86UN6",0.146101643828146,167,"all_groups_holistic"
"USP47",0.321615824362035,-0.373931167711376,1.38480348985975,0.168066636517464,0.668687828215481,-4.82384809173204,0.174776581969775,0.774518491286614,"Not significant","Q96K76",0.389667715245874,167,"all_groups_holistic"
"NSFL1C",0.252883227423657,0.163515014780273,1.38382071415244,0.168366876433453,0.668687828215481,-4.84093313212805,0.174776581969775,0.773743345123363,"Not significant","Q9UNZ2",0.297043521604494,167,"all_groups_holistic"
"IL18",0.141555485389732,0.0516881346256433,1.38358707857087,0.168438312324123,0.668687828215481,-4.83733560815489,0.174776581969775,0.773559118664695,"Not significant","Q14116",0.117753392704029,167,"all_groups_holistic"
"BPI",0.370294934187197,-0.319657423059473,1.38280808683642,0.16867666103319,0.668687828215481,-4.85064763857963,0.174776581969775,0.772945004463037,"Not significant","P17213",0.431697875906649,167,"all_groups_holistic"
"PEX19",-0.0994349655730744,0.02064603547047,-1.38238680926088,0.168805666068849,0.668687828215481,-4.84019841269813,0.174776581969775,0.772612980096997,"Not significant","P40855",-0.109825926655163,167,"all_groups_holistic"
"KMT5B",0.240341391347009,-0.155338035804404,1.38198159462756,0.168929822758516,0.668687828215481,-4.83150280017457,0.174776581969775,0.772293673601666,"Not significant","Q4FZB7",0.414360088697773,167,"all_groups_holistic"
"EEPD1",0.20772523799697,0.0271753405505222,1.38187299341769,0.168963109630665,0.668687828215481,-4.84752147075629,0.174776581969775,0.772208106230733,"Not significant","Q7L9B9",0.176496488859518,167,"all_groups_holistic"
"PSMG4",0.212067560430113,0.195554506357112,1.38143131780253,0.169098536837674,0.668687828215481,-4.84225779214959,0.174776581969775,0.771860150214638,"Not significant","Q5JS54",0.254243237271477,167,"all_groups_holistic"
"GOLGA8B",-0.105617230779272,-0.0432622104902016,-1.38139236411711,0.169110484815707,0.668687828215481,-4.83210367268242,0.174776581969775,0.771829465397855,"Not significant","A8MQT2",-0.0263405513411936,167,"all_groups_holistic"
"PRIM1",-0.23230443683528,-0.0894793332916891,-1.38108790158949,0.169203892398925,0.668687828215481,-4.83400661936801,0.174776581969775,0.771589650588186,"Not significant","P49642",-0.462313853358419,167,"all_groups_holistic"
"TUBGCP5",-0.170714618180065,0.0374280393993605,-1.38083453793229,0.16928165288181,0.668687828215481,-4.83308438665378,0.174776581969775,0.771390109132473,"Not significant","Q96RT8",-0.252173109225852,167,"all_groups_holistic"
"DNAJB8",-0.0818760831606907,0.123268863841512,-1.38070895059626,0.169320207238511,0.668687828215481,-4.83530630596537,0.174776581969775,0.771291208645426,"Not significant","Q8NHS0",-0.111938025409065,167,"all_groups_holistic"
"IVL",-0.131605289121578,0.0249556128716746,-1.37983669275641,0.169588167221364,0.668687828215481,-4.84116285389249,0.174776581969775,0.770604453315999,"Not significant","P07476",-0.0610856946827196,167,"all_groups_holistic"
"RGS3",0.150574068386058,0.0379019526013279,1.37952452811694,0.169684143005335,0.668687828215481,-4.81928086995822,0.174776581969775,0.770358740634885,"Not significant","P49796",0.0976547413169741,167,"all_groups_holistic"
"ARSB",0.210882807397206,-0.149700814746543,1.37916427827721,0.16979495379417,0.668687828215481,-4.84080592002181,0.174776581969775,0.770075220875998,"Not significant","P15848",0.281352952652129,167,"all_groups_holistic"
"NRXN1",-0.100791922817024,0.0746333885995091,-1.37890769507787,0.169873910706353,0.668687828215481,-4.84230600384771,0.174776581969775,0.769873315105581,"Not significant","P58400",-0.0710828913824594,167,"all_groups_holistic"
"GSTA1",0.23990614084251,0.184165960913914,1.37879414765351,0.169908860887454,0.668687828215481,-4.84215412837079,0.174776581969775,0.769783971724362,"Not significant","P08263",0.0467795208165085,167,"all_groups_holistic"
"MERTK",0.109849279173511,-0.0949466158831102,1.37794153646347,0.170171470599235,0.668687828215481,-4.83558033893742,0.174776581969775,0.769113248010992,"Not significant","Q12866",0.0898332637982972,167,"all_groups_holistic"
"SMG7",0.129263528946514,-0.0282051463940454,1.37780960541799,0.170212133627495,0.668687828215481,-4.83930707278844,0.174776581969775,0.769009484324047,"Not significant","Q92540",0.0345866452769509,167,"all_groups_holistic"
"RET",0.113676771141233,-0.0884171286876687,1.37770055144114,0.170245751166414,0.668687828215481,-4.83765080637265,0.174776581969775,0.768923717993778,"Not significant","P07949",0.104980693567429,167,"all_groups_holistic"
"SULT2A1",0.230343832844156,0.199155024579074,1.37737774618344,0.170345290212755,0.668687828215481,-4.85187576016282,0.174776581969775,0.768669869509593,"Not significant","Q06520",0.0642594267290486,167,"all_groups_holistic"
"SERPINC1",0.0562664266603308,0.00924790001329324,1.37734074363519,0.170356702994844,0.668687828215481,-4.84008754715389,0.174776581969775,0.768640773652303,"Not significant","P01008",0.0496640449791697,167,"all_groups_holistic"
"CDK11A",0.188331587782213,-0.0428158455356833,1.37699128397775,0.170464516178404,0.668687828215481,-4.83906523766758,0.174776581969775,0.768366009819393,"Not significant","Q9UQ88",0.322722300533747,167,"all_groups_holistic"
"CBLN1",0.244615027419413,-0.0961740934122688,1.37668482946726,0.170559104140127,0.668687828215481,-4.80803925067764,0.174776581969775,0.768125093774659,"Not significant","P23435",0.264262485247797,167,"all_groups_holistic"
"CASP10",0.153149958365435,-0.0192712117115476,1.37583742280904,0.170820864997501,0.668687828215481,-4.85597994079926,0.174776581969775,0.767459083296643,"Not significant","Q92851",0.189003274768412,167,"all_groups_holistic"
"ATP5IF1",0.216723858392809,0.173751665362921,1.37394833262711,0.171405491371512,0.668687828215481,-4.84395254142225,0.174776581969775,0.765975268561344,"Not significant","Q9UII2",0.0314207392015024,167,"all_groups_holistic"
"CD6",0.118552695303616,-0.0156824745343786,1.37387421751193,0.171428458944017,0.668687828215481,-4.84042956504352,0.174776581969775,0.76591707893335,"Not significant","P30203",0.18550413819414,167,"all_groups_holistic"
"ANLN",0.284708446305583,-0.274947800350091,1.37315267223003,0.171652180552737,0.668687828215481,-4.84862716170007,0.174776581969775,0.76535067522101,"Not significant","Q9NQW6",0.437294701203589,167,"all_groups_holistic"
"SCN4A",-0.19056080876173,0.0757758441537306,-1.37304668527388,0.171685061336674,0.668687828215481,-4.85504630837949,0.174776581969775,0.7652674920336,"Not significant","P35499",-0.203711485442677,167,"all_groups_holistic"
"DCP1B",0.128607800110745,0.121888369030436,1.37295435524746,0.171713709151754,0.668687828215481,-4.85063913451225,0.174776581969775,0.765195030574178,"Not significant","Q8IZD4",0.0921638433642504,167,"all_groups_holistic"
"SSH3",-0.072285066413917,-0.00919985612977225,-1.37283212825076,0.171751638842125,0.668687828215481,-4.8478532894523,0.174776581969775,0.765099110241071,"Not significant","Q8TE77",-0.0431480073756597,167,"all_groups_holistic"
"ASXL3",-0.113885958531046,0.0305901993342123,-1.37275190271544,0.171776538008036,0.668687828215481,-4.85539077021207,0.174776581969775,0.765036154296803,"Not significant","Q9C0F0",-0.149314430055952,167,"all_groups_holistic"
"DNAJB1",0.272185310002311,0.110228120787125,1.37270148201965,0.171792188202511,0.668687828215481,-4.84622370549992,0.174776581969775,0.764996588454005,"Not significant","P25685",0.27162832891445,167,"all_groups_holistic"
"AKAP5",0.144343742568303,-0.0582045781214214,1.37250685318591,0.171852609593992,0.668687828215481,-4.84388189693713,0.174776581969775,0.764843868684361,"Not significant","P24588",0.160136112378669,167,"all_groups_holistic"
"PPP1R35",-0.24420304847014,0.162721477892294,-1.3721654068725,0.171958648405961,0.668687828215481,-4.8457243539458,0.174776581969775,0.764575977093875,"Not significant","Q8TAP8",-0.253196120344031,167,"all_groups_holistic"
"RALY",0.217354250633974,-0.167066260172656,1.37115074259933,0.172274051970365,0.668687828215481,-4.85709513070744,0.174776581969775,0.763780131343166,"Not significant","Q9UKM9",0.235917327627992,167,"all_groups_holistic"
"PPFIBP2",0.10570616637275,0.057067198791781,1.37057276744695,0.172453908000909,0.668687828215481,-4.84517485909141,0.174776581969775,0.763326959580155,"Not significant","Q8ND30",0.0671565390127507,167,"all_groups_holistic"
"S100A4",0.19747886797143,0.0356843934623067,1.3700064513146,0.172630273428846,0.668687828215481,-4.86593155992898,0.174776581969775,0.762883041585982,"Not significant","P26447",0.229825174023942,167,"all_groups_holistic"
"CAPG",0.171638845874603,-0.154107923792329,1.36999453668144,0.172633985414469,0.668687828215481,-4.86251655817214,0.174776581969775,0.762873703261312,"Not significant","P40121",0.170596736692995,167,"all_groups_holistic"
"RHEX",-0.190921453884557,-0.119013167432548,-1.36984378751631,0.172680956289448,0.668687828215481,-4.84612784200602,0.174776581969775,0.762755554930756,"Not significant","Q6ZWK4",-0.172845870011592,167,"all_groups_holistic"
"IL7R",-0.16093026421855,-0.0452173816731679,-1.36940915700093,0.172816433770689,0.668687828215481,-4.85962102209073,0.174776581969775,0.762414961182533,"Not significant","P16871",-0.204033841269258,167,"all_groups_holistic"
"PSME2",0.145070086584016,-0.00158432165640378,1.36914808852867,0.172897849266674,0.668687828215481,-4.86076741700194,0.174776581969775,0.762210409024662,"Not significant","Q9UL46",0.178277240354507,167,"all_groups_holistic"
"IQCC",0.202347748551831,-0.0555591679841815,1.36900989281655,0.1729409580007,0.668687828215481,-4.85848889354427,0.174776581969775,0.762102139593857,"Not significant","Q4KMZ1",0.114790627820382,167,"all_groups_holistic"
"ZCCHC14",-0.283091434476653,0.326836631242967,-1.36881489436941,0.173001799563641,0.668687828215481,-4.8527625986155,0.174776581969775,0.761949379319215,"Not significant","Q8WYQ9",-0.456423049010007,167,"all_groups_holistic"
"TRMT9B",-0.186635944861835,-0.108535517787862,-1.36856268451205,0.173080515644527,0.668687828215481,-4.84593917169459,0.174776581969775,0.761751819613602,"Not significant","Q9P272",-0.3418426664601,167,"all_groups_holistic"
"PNKP",-0.389710524518162,-0.634106472784285,-1.36839999852422,0.173131305173083,0.668687828215481,-4.82430168720666,0.174776581969775,0.761624396973343,"Not significant","Q96T60",-0.684747815671526,167,"all_groups_holistic"
"CHM",0.131002091509741,0.0836422114596775,1.36822515024326,0.173185904230863,0.668687828215481,-4.85376456000375,0.174776581969775,0.761487458530415,"Not significant","P24386",0.214061359786641,167,"all_groups_holistic"
"PRL",-0.23297410390885,0.139230718479274,-1.3681103654304,0.173221754613427,0.668687828215481,-4.85628756638617,0.174776581969775,0.761397566618503,"Not significant","P01236",-0.28454844486325,167,"all_groups_holistic"
"CD5L",0.130841686475918,0.0744877620683816,1.36683723756993,0.173619762245115,0.669746889116482,-4.84493381609974,0.17408929495407,0.760400842837371,"Not significant","O43866",0.159320991111039,167,"all_groups_holistic"
"PBX1",-0.22324066226714,0.0880190985176913,-1.36575949566712,0.17395722676571,0.670202233459343,-4.84248295620162,0.173794129205235,0.759557524494568,"Not significant","P40424",0.00981186542094896,167,"all_groups_holistic"
